anio_epi,semana_epi,calendar_start_date,calendar_end_date,casos_dengue,t2m_max_sem,t2m_min_sem,t2m_prom_sem,precip_total,precip_dias_lluvia,humedad_prom,viento_prom,amplitud_termica,grados_dia,en_rango_optimo,dist_temp_optima,semana_lluviosa,estacion_lluviosa,semana_sin,semana_cos,t2m_prom_sem_lag1,t2m_prom_sem_lag2,t2m_prom_sem_lag3,t2m_prom_sem_lag4,precip_total_lag1,precip_total_lag2,precip_total_lag3,precip_total_lag4,humedad_prom_lag1,humedad_prom_lag2,humedad_prom_lag3,humedad_prom_lag4,casos_dengue_lag1,casos_dengue_lag2,casos_dengue_lag3,casos_dengue_lag4,casos_tendencia,casos_promedio_4sem
2016,13,2016-03-27,2016-04-02,205,33.190892857142856,24.64011904761905,28.187261904761908,0.5408333333333334,1.5833333333333333,65.53196428571428,2.54797619047619,8.550773809523808,18.187261904761908,1,1.1872619047619075,0,0,1.0,-1.6081226496766364e-16,28.25690476190476,27.503273809523808,27.31023809523809,27.728035714285717,7.270416666666667,0.9858333333333332,4.5025,1.4533333333333334,60.042678571428574,66.57089285714285,68.4557738095238,57.10869047619048,146.0,153.0,198.0,180.0,-7.0,169.25
2016,14,2016-04-03,2016-04-09,213,36.52886904761905,24.6475,30.042261904761904,0.6291666666666667,2.208333333333333,51.25535714285714,2.956488095238095,11.881369047619046,20.042261904761904,1,3.0422619047619044,0,0,0.992708874098054,-0.12053668025532288,28.187261904761908,28.25690476190476,27.503273809523808,27.31023809523809,0.5408333333333334,7.270416666666667,0.9858333333333332,4.5025,65.53196428571428,60.042678571428574,66.57089285714285,68.4557738095238,205.0,146.0,153.0,198.0,59.0,175.5
2016,15,2016-04-10,2016-04-16,0,33.52410714285714,24.972916666666663,28.607202380952383,1.95375,1.375,60.066964285714285,2.583333333333333,8.551190476190477,18.607202380952383,1,1.6072023809523834,0,0,0.9709418174260521,-0.2393156642875575,30.042261904761904,28.187261904761908,28.25690476190476,27.503273809523808,0.6291666666666667,0.5408333333333334,7.270416666666667,0.9858333333333332,51.25535714285714,65.53196428571428,60.042678571428574,66.57089285714285,213.0,205.0,146.0,153.0,8.0,179.25
2016,16,2016-04-17,2016-04-23,437,33.78607142857143,25.42,29.01702380952381,7.254583333333334,6.625,60.65035714285714,2.0316071428571427,8.36607142857143,19.01702380952381,1,2.0170238095238098,0,0,0.9350162426854148,-0.35460488704253545,28.607202380952383,30.042261904761904,28.187261904761908,28.25690476190476,1.95375,0.6291666666666667,0.5408333333333334,7.270416666666667,60.066964285714285,51.25535714285714,65.53196428571428,60.042678571428574,0.0,213.0,205.0,146.0,-213.0,141.0
2016,17,2016-04-24,2016-04-30,260,31.963035714285716,25.41577380952381,27.96821428571428,32.43916666666667,7.0,72.62583333333333,2.0033333333333334,6.547261904761907,17.96821428571428,1,0.9682142857142786,1,0,0.8854560256532099,-0.4647231720437685,29.01702380952381,28.607202380952383,30.042261904761904,28.187261904761908,7.254583333333334,1.95375,0.6291666666666667,0.5408333333333334,60.65035714285714,60.066964285714285,51.25535714285714,65.53196428571428,437.0,0.0,213.0,205.0,437.0,213.75
2016,18,2016-05-01,2016-05-07,313,31.46107142857143,24.540000000000003,27.52827380952381,37.18083333333333,7.0,75.88958333333333,2.1508333333333334,6.921071428571427,17.52827380952381,1,0.5282738095238102,1,1,0.8229838658936565,-0.5680647467311557,27.96821428571428,29.01702380952381,28.607202380952383,30.042261904761904,32.43916666666667,7.254583333333334,1.95375,0.6291666666666667,72.62583333333333,60.65035714285714,60.066964285714285,51.25535714285714,260.0,437.0,0.0,213.0,-177.0,227.5
2016,19,2016-05-08,2016-05-14,200,33.120178571428575,25.020476190476188,28.363928571428573,7.41125,6.75,66.39732142857143,1.812142857142857,8.099702380952387,18.363928571428573,1,1.3639285714285734,0,1,0.7485107481711013,-0.663122658240795,27.52827380952381,27.96821428571428,29.01702380952381,28.607202380952383,37.18083333333333,32.43916666666667,7.254583333333334,1.95375,75.88958333333333,72.62583333333333,60.65035714285714,60.066964285714285,313.0,260.0,437.0,0.0,53.0,252.5
2016,20,2016-05-15,2016-05-21,282,32.752500000000005,25.49565476190476,28.47702380952381,17.192083333333333,6.458333333333333,70.77440476190476,1.6866071428571427,7.256845238095245,18.47702380952381,1,1.4770238095238106,1,1,0.6631226582407952,-0.7485107481711012,28.363928571428573,27.52827380952381,27.96821428571428,29.01702380952381,7.41125,37.18083333333333,32.43916666666667,7.254583333333334,66.39732142857143,75.88958333333333,72.62583333333333,60.65035714285714,200.0,313.0,260.0,437.0,-113.0,302.5
2016,21,2016-05-22,2016-05-28,232,33.35785714285714,25.47934523809524,28.62946428571429,48.156666666666666,4.875,72.3457142857143,2.047083333333333,7.8785119047619006,18.62946428571429,1,1.6294642857142883,1,1,0.5680647467311558,-0.8229838658936564,28.47702380952381,28.363928571428573,27.52827380952381,27.96821428571428,17.192083333333333,7.41125,37.18083333333333,32.43916666666667,70.77440476190476,66.39732142857143,75.88958333333333,72.62583333333333,282.0,200.0,313.0,260.0,82.0,263.75
2016,22,2016-05-29,2016-06-04,228,29.95172619047619,23.93380952380953,26.26863095238096,70.32333333333334,7.0,81.06011904761904,2.0154166666666664,6.017916666666661,16.26863095238096,1,0.7313690476190402,1,1,0.46472317204376906,-0.8854560256532096,28.62946428571429,28.47702380952381,28.363928571428573,27.52827380952381,48.156666666666666,17.192083333333333,7.41125,37.18083333333333,72.3457142857143,70.77440476190476,66.39732142857143,75.88958333333333,232.0,282.0,200.0,313.0,-50.0,256.75
2016,23,2016-06-05,2016-06-11,189,28.82083333333333,23.88577380952381,25.987797619047612,51.44625,7.0,82.1827380952381,1.870059523809524,4.935059523809521,15.987797619047612,1,1.0122023809523881,1,1,0.35460488704253584,-0.9350162426854147,26.26863095238096,28.62946428571429,28.47702380952381,28.363928571428573,70.32333333333334,48.156666666666666,17.192083333333333,7.41125,81.06011904761904,72.3457142857143,70.77440476190476,66.39732142857143,228.0,232.0,282.0,200.0,-4.0,235.5
2016,24,2016-06-12,2016-06-18,182,29.439642857142857,23.72517857142857,26.28559523809524,61.32208333333333,6.708333333333333,79.18857142857144,1.494345238095238,5.7144642857142856,16.28559523809524,1,0.7144047619047598,1,1,0.23931566428755768,-0.970941817426052,25.987797619047612,26.26863095238096,28.62946428571429,28.47702380952381,51.44625,70.32333333333334,48.156666666666666,17.192083333333333,82.1827380952381,81.06011904761904,72.3457142857143,70.77440476190476,189.0,228.0,232.0,282.0,-39.0,232.75
2016,25,2016-06-19,2016-06-25,151,30.351011904761904,23.83494047619048,26.910535714285714,45.79083333333333,7.0,76.52220238095238,1.5299404761904762,6.516071428571426,16.910535714285714,1,0.08946428571428555,1,1,0.12053668025532308,-0.992708874098054,26.28559523809524,25.987797619047612,26.26863095238096,28.62946428571429,61.32208333333333,51.44625,70.32333333333334,48.156666666666666,79.18857142857144,82.1827380952381,81.06011904761904,72.3457142857143,182.0,189.0,228.0,232.0,-7.0,207.75
2016,26,2016-06-26,2016-07-02,130,30.873214285714287,23.78273809523809,27.07952380952381,38.50875,7.0,74.67107142857144,1.9589880952380951,7.0904761904761955,17.07952380952381,1,0.07952380952380977,1,1,-3.216245299353273e-16,-1.0,26.910535714285714,26.28559523809524,25.987797619047612,26.26863095238096,45.79083333333333,61.32208333333333,51.44625,70.32333333333334,76.52220238095238,79.18857142857144,82.1827380952381,81.06011904761904,151.0,182.0,189.0,228.0,-31.0,187.5
2016,27,2016-07-03,2016-07-09,129,31.26059523809524,24.14,27.369464285714287,29.80625,6.75,74.38130952380953,2.0444642857142856,7.120595238095241,17.369464285714287,1,0.3694642857142867,1,1,-0.12053668025532283,-0.992708874098054,27.07952380952381,26.910535714285714,26.28559523809524,25.987797619047612,38.50875,45.79083333333333,61.32208333333333,51.44625,74.67107142857144,76.52220238095238,79.18857142857144,82.1827380952381,130.0,151.0,182.0,189.0,-21.0,163.0
2016,28,2016-07-10,2016-07-16,119,31.22125,24.04339285714286,27.35464285714286,29.09125,6.875,72.84738095238096,1.4986309523809525,7.1778571428571425,17.35464285714286,1,0.3546428571428599,1,1,-0.23931566428755743,-0.9709418174260521,27.369464285714287,27.07952380952381,26.910535714285714,26.28559523809524,29.80625,38.50875,45.79083333333333,61.32208333333333,74.38130952380953,74.67107142857144,76.52220238095238,79.18857142857144,129.0,130.0,151.0,182.0,-1.0,148.0
2016,29,2016-07-17,2016-07-23,104,30.79255952380953,23.69172619047619,26.866964285714285,61.92250000000001,7.0,75.20714285714286,1.5257738095238096,7.100833333333341,16.866964285714285,1,0.1330357142857146,1,1,-0.3546048870425356,-0.9350162426854148,27.35464285714286,27.369464285714287,27.07952380952381,26.910535714285714,29.09125,29.80625,38.50875,45.79083333333333,72.84738095238096,74.38130952380953,74.67107142857144,76.52220238095238,119.0,129.0,130.0,151.0,-10.0,132.25
2016,30,2016-07-24,2016-07-30,0,30.921785714285715,23.95642857142857,27.25482142857143,28.160833333333333,6.875,71.99190476190476,1.5457142857142856,6.965357142857144,17.25482142857143,1,0.25482142857142875,1,1,-0.46472317204376806,-0.8854560256532101,26.866964285714285,27.35464285714286,27.369464285714287,27.07952380952381,61.92250000000001,29.09125,29.80625,38.50875,75.20714285714286,72.84738095238096,74.38130952380953,74.67107142857144,104.0,119.0,129.0,130.0,-15.0,120.5
2016,31,2016-07-31,2016-08-06,224,30.17482142857143,23.70577380952381,26.659940476190474,37.49875,7.0,77.16678571428572,1.8635714285714284,6.469047619047622,16.659940476190474,1,0.34005952380952564,1,1,-0.5680647467311556,-0.8229838658936565,27.25482142857143,26.866964285714285,27.35464285714286,27.369464285714287,28.160833333333333,61.92250000000001,29.09125,29.80625,71.99190476190476,75.20714285714286,72.84738095238096,74.38130952380953,0.0,104.0,119.0,129.0,-104.0,88.0
2016,32,2016-08-07,2016-08-13,100,30.50940476190476,24.23684523809524,27.10363095238095,47.14541666666667,7.0,76.83613095238096,1.559107142857143,6.272559523809523,17.10363095238095,1,0.10363095238094999,1,1,-0.663122658240795,-0.7485107481711013,26.659940476190474,27.25482142857143,26.866964285714285,27.35464285714286,37.49875,28.160833333333333,61.92250000000001,29.09125,77.16678571428572,71.99190476190476,75.20714285714286,72.84738095238096,224.0,0.0,104.0,119.0,224.0,111.75
2016,33,2016-08-14,2016-08-20,118,30.553809523809523,23.92452380952381,27.052023809523806,23.195,7.0,75.61065476190477,1.4392857142857145,6.6292857142857144,17.052023809523806,1,0.052023809523806364,1,1,-0.7485107481711011,-0.6631226582407952,27.10363095238095,26.659940476190474,27.25482142857143,26.866964285714285,47.14541666666667,37.49875,28.160833333333333,61.92250000000001,76.83613095238096,77.16678571428572,71.99190476190476,75.20714285714286,100.0,224.0,0.0,104.0,-124.0,107.0
2016,34,2016-08-21,2016-08-27,120,31.25434523809524,23.95767857142857,27.136488095238096,43.57041666666667,6.333333333333333,75.00821428571429,2.04125,7.29666666666667,17.136488095238096,1,0.13648809523809646,1,1,-0.8229838658936564,-0.5680647467311559,27.052023809523806,27.10363095238095,26.659940476190474,27.25482142857143,23.195,47.14541666666667,37.49875,28.160833333333333,75.61065476190477,76.83613095238096,77.16678571428572,71.99190476190476,118.0,100.0,224.0,0.0,18.0,110.5
2016,35,2016-08-28,2016-09-03,86,28.244821428571427,23.88523809523809,25.61297619047619,65.54041666666667,7.0,85.85017857142857,1.688095238095238,4.359583333333337,15.61297619047619,1,1.3870238095238108,1,1,-0.8854560256532096,-0.4647231720437691,27.136488095238096,27.052023809523806,27.10363095238095,26.659940476190474,43.57041666666667,23.195,47.14541666666667,37.49875,75.00821428571429,75.61065476190477,76.83613095238096,77.16678571428572,120.0,118.0,100.0,224.0,2.0,140.5
2016,36,2016-09-04,2016-09-10,96,29.82077380952381,23.202916666666667,26.139821428571427,53.64958333333334,7.0,79.26065476190476,1.633571428571429,6.617857142857144,16.139821428571427,1,0.8601785714285732,1,1,-0.9350162426854147,-0.3546048870425359,25.61297619047619,27.136488095238096,27.052023809523806,27.10363095238095,65.54041666666667,43.57041666666667,23.195,47.14541666666667,85.85017857142857,75.00821428571429,75.61065476190477,76.83613095238096,86.0,120.0,118.0,100.0,-34.0,106.0
2016,37,2016-09-11,2016-09-17,117,28.516309523809525,23.365119047619046,25.56553571428572,79.705,7.0,84.33541666666666,1.5069642857142858,5.151190476190479,15.56553571428572,1,1.4344642857142809,1,1,-0.970941817426052,-0.23931566428755774,26.139821428571427,25.61297619047619,27.136488095238096,27.052023809523806,53.64958333333334,65.54041666666667,43.57041666666667,23.195,79.26065476190476,85.85017857142857,75.00821428571429,75.61065476190477,96.0,86.0,120.0,118.0,10.0,105.0
2016,38,2016-09-18,2016-09-24,126,28.89934523809524,23.22845238095238,25.798392857142854,83.86166666666666,7.0,80.55071428571429,1.5980357142857144,5.67089285714286,15.798392857142854,1,1.2016071428571458,1,1,-0.992708874098054,-0.12053668025532357,25.56553571428572,26.139821428571427,25.61297619047619,27.136488095238096,79.705,53.64958333333334,65.54041666666667,43.57041666666667,84.33541666666666,79.26065476190476,85.85017857142857,75.00821428571429,117.0,96.0,86.0,120.0,21.0,104.75
2016,39,2016-09-25,2016-10-01,129,29.82761904761905,23.07321428571429,26.254583333333333,44.40041666666667,7.0,77.89553571428571,1.6069642857142856,6.754404761904759,16.254583333333333,1,0.7454166666666673,1,1,-1.0,-1.8369701987210297e-16,25.798392857142854,25.56553571428572,26.139821428571427,25.61297619047619,83.86166666666666,79.705,53.64958333333334,65.54041666666667,80.55071428571429,84.33541666666666,79.26065476190476,85.85017857142857,126.0,117.0,96.0,86.0,9.0,106.25
2016,40,2016-10-02,2016-10-08,133,29.584642857142857,23.14565476190476,25.92958333333333,52.15833333333333,7.0,80.99845238095239,1.7610119047619046,6.4389880952380985,15.92958333333333,1,1.0704166666666701,1,1,-0.992708874098054,0.1205366802553232,26.254583333333333,25.798392857142854,25.56553571428572,26.139821428571427,44.40041666666667,83.86166666666666,79.705,53.64958333333334,77.89553571428571,80.55071428571429,84.33541666666666,79.26065476190476,129.0,126.0,117.0,96.0,3.0,117.0
2016,41,2016-10-09,2016-10-15,149,29.49375,23.07869047619048,25.840297619047615,32.85958333333333,7.0,79.93922619047619,1.8386309523809523,6.415059523809518,15.840297619047615,1,1.1597023809523854,1,1,-0.9709418174260521,0.23931566428755738,25.92958333333333,26.254583333333333,25.798392857142854,25.56553571428572,52.15833333333333,44.40041666666667,83.86166666666666,79.705,80.99845238095239,77.89553571428571,80.55071428571429,84.33541666666666,133.0,129.0,126.0,117.0,4.0,126.25
2016,42,2016-10-16,2016-10-22,145,27.67154761904762,22.922857142857143,24.917619047619045,98.95166666666668,7.0,85.65571428571428,1.8282142857142856,4.748690476190475,14.917619047619045,1,2.082380952380955,1,1,-0.9350162426854148,0.35460488704253557,25.840297619047615,25.92958333333333,26.254583333333333,25.798392857142854,32.85958333333333,52.15833333333333,44.40041666666667,83.86166666666666,79.93922619047619,80.99845238095239,77.89553571428571,80.55071428571429,149.0,133.0,129.0,126.0,16.0,134.25
2016,43,2016-10-23,2016-10-29,150,29.78065476190476,21.61702380952381,25.353630952380957,1.8845833333333333,3.125,74.30101190476189,2.4535119047619047,8.163630952380949,15.353630952380957,1,1.646369047619043,0,1,-0.8854560256532101,0.464723172043768,24.917619047619045,25.840297619047615,25.92958333333333,26.254583333333333,98.95166666666668,32.85958333333333,52.15833333333333,44.40041666666667,85.65571428571428,79.93922619047619,80.99845238095239,77.89553571428571,145.0,149.0,133.0,129.0,-4.0,139.0
2016,44,2016-10-30,2016-11-05,104,29.03607142857143,22.756785714285712,25.45720238095238,22.10375,5.958333333333333,79.59863095238096,1.914642857142857,6.279285714285717,15.457202380952381,1,1.5427976190476187,1,0,-0.822983865893657,0.5680647467311548,25.353630952380957,24.917619047619045,25.840297619047615,25.92958333333333,1.8845833333333333,98.95166666666668,32.85958333333333,52.15833333333333,74.30101190476189,85.65571428571428,79.93922619047619,80.99845238095239,150.0,145.0,149.0,133.0,5.0,144.25
2016,45,2016-11-06,2016-11-12,154,29.99773809523809,22.359166666666667,25.757261904761904,2.4545833333333333,4.583333333333333,75.52517857142857,1.9685714285714289,7.638571428571424,15.757261904761904,1,1.2427380952380958,0,0,-0.7485107481711011,0.6631226582407952,25.45720238095238,25.353630952380957,24.917619047619045,25.840297619047615,22.10375,1.8845833333333333,98.95166666666668,32.85958333333333,79.59863095238096,74.30101190476189,85.65571428571428,79.93922619047619,104.0,150.0,145.0,149.0,-46.0,137.0
2016,46,2016-11-13,2016-11-19,68,30.034047619047623,21.85767857142857,25.376071428571432,5.769583333333333,6.625,72.48464285714286,2.9345238095238098,8.176369047619055,15.376071428571432,1,1.6239285714285678,0,0,-0.6631226582407955,0.7485107481711007,25.757261904761904,25.45720238095238,25.353630952380957,24.917619047619045,2.4545833333333333,22.10375,1.8845833333333333,98.95166666666668,75.52517857142857,79.59863095238096,74.30101190476189,85.65571428571428,154.0,104.0,150.0,145.0,50.0,138.25
2016,47,2016-11-20,2016-11-26,86,29.737916666666667,21.061011904761905,24.75797619047619,2.8000000000000003,4.916666666666667,71.38452380952381,3.687738095238096,8.676904761904762,14.757976190476189,1,2.242023809523811,0,0,-0.5680647467311559,0.8229838658936564,25.376071428571432,25.757261904761904,25.45720238095238,25.353630952380957,5.769583333333333,2.4545833333333333,22.10375,1.8845833333333333,72.48464285714286,75.52517857142857,79.59863095238096,74.30101190476189,68.0,154.0,104.0,150.0,-86.0,119.0
2016,48,2016-11-27,2016-12-03,76,29.950416666666666,22.23154761904762,25.398869047619044,1.9270833333333333,2.625,74.8767857142857,1.89625,7.7188690476190445,15.398869047619044,1,1.6011309523809558,0,0,-0.4647231720437684,0.88545602565321,24.75797619047619,25.376071428571432,25.757261904761904,25.45720238095238,2.8000000000000003,5.769583333333333,2.4545833333333333,22.10375,71.38452380952381,72.48464285714286,75.52517857142857,79.59863095238096,86.0,68.0,154.0,104.0,18.0,103.0
2016,49,2016-12-04,2016-12-10,66,30.17684523809524,22.714702380952374,25.790476190476188,5.631666666666667,6.291666666666667,74.53940476190476,2.032916666666667,7.462142857142865,15.790476190476188,1,1.2095238095238123,0,0,-0.35460488704253595,0.9350162426854147,25.398869047619044,24.75797619047619,25.376071428571432,25.757261904761904,1.9270833333333333,2.8000000000000003,5.769583333333333,2.4545833333333333,74.8767857142857,71.38452380952381,72.48464285714286,75.52517857142857,76.0,86.0,68.0,154.0,-10.0,96.0
2016,50,2016-12-11,2016-12-17,47,30.97,22.600654761904764,26.18583333333333,2.2220833333333334,4.75,70.11619047619047,2.3875,8.369345238095235,16.18583333333333,1,0.8141666666666687,0,0,-0.2393156642875578,0.970941817426052,25.790476190476188,25.398869047619044,24.75797619047619,25.376071428571432,5.631666666666667,1.9270833333333333,2.8000000000000003,5.769583333333333,74.53940476190476,74.8767857142857,71.38452380952381,72.48464285714286,66.0,76.0,86.0,68.0,-10.0,74.0
2016,51,2016-12-18,2016-12-24,0,31.613928571428573,21.63125,25.90303571428572,3.1320833333333336,5.458333333333333,66.16250000000001,3.56827380952381,9.982678571428572,15.903035714285721,1,1.0969642857142787,0,0,-0.12053668025532363,0.992708874098054,26.18583333333333,25.790476190476188,25.398869047619044,24.75797619047619,2.2220833333333334,5.631666666666667,1.9270833333333333,2.8000000000000003,70.11619047619047,74.53940476190476,74.8767857142857,71.38452380952381,47.0,66.0,76.0,86.0,-19.0,68.75
2016,52,2016-12-25,2016-12-31,100,31.94779761904762,21.338690476190475,26.04184523809524,0.9220833333333333,3.2916666666666665,63.486428571428576,2.9872023809523807,10.609107142857145,16.04184523809524,1,0.9581547619047583,0,0,6.432490598706546e-16,1.0,25.90303571428572,26.18583333333333,25.790476190476188,25.398869047619044,3.1320833333333336,2.2220833333333334,5.631666666666667,1.9270833333333333,66.16250000000001,70.11619047619047,74.53940476190476,74.8767857142857,0.0,47.0,66.0,76.0,-47.0,47.25
2017,1,2017-01-01,2017-01-07,45,31.999285714285715,21.52392857142857,26.17154761904762,0.2579166666666667,0.7916666666666666,63.25875,1.8032738095238097,10.475357142857145,16.17154761904762,1,0.8284523809523812,0,0,0.12053668025532305,0.992708874098054,26.04184523809524,25.90303571428572,26.18583333333333,25.790476190476188,0.9220833333333333,3.1320833333333336,2.2220833333333334,5.631666666666667,63.486428571428576,66.16250000000001,70.11619047619047,74.53940476190476,100.0,0.0,47.0,66.0,100.0,53.25
2017,2,2017-01-08,2017-01-14,65,30.902261904761904,20.22136904761905,24.828214285714285,1.5804166666666666,2.958333333333333,60.04869047619047,4.92595238095238,10.680892857142855,14.828214285714285,1,2.171785714285715,0,0,0.23931566428755774,0.970941817426052,26.17154761904762,26.04184523809524,25.90303571428572,26.18583333333333,0.2579166666666667,0.9220833333333333,3.1320833333333336,2.2220833333333334,63.25875,63.486428571428576,66.16250000000001,70.11619047619047,45.0,100.0,0.0,47.0,-55.0,48.0
2017,3,2017-01-15,2017-01-21,77,30.560119047619043,21.26619047619048,25.35339285714285,0.8008333333333333,1.5,64.0172619047619,2.048095238095238,9.293928571428562,15.35339285714285,1,1.6466071428571496,0,0,0.3546048870425356,0.9350162426854148,24.828214285714285,26.17154761904762,26.04184523809524,25.90303571428572,1.5804166666666666,0.2579166666666667,0.9220833333333333,3.1320833333333336,60.04869047619047,63.25875,63.486428571428576,66.16250000000001,65.0,45.0,100.0,0.0,20.0,52.5
2017,4,2017-01-22,2017-01-28,66,31.58017857142857,20.83732142857143,25.36577380952381,0.7183333333333333,1.5416666666666667,63.90517857142857,2.1239880952380954,10.74285714285714,15.365773809523809,1,1.6342261904761912,0,0,0.4647231720437685,0.8854560256532099,25.35339285714285,24.828214285714285,26.17154761904762,26.04184523809524,0.8008333333333333,1.5804166666666666,0.2579166666666667,0.9220833333333333,64.0172619047619,60.04869047619047,63.25875,63.486428571428576,77.0,65.0,45.0,100.0,12.0,71.75
2017,5,2017-01-29,2017-02-04,57,32.980357142857144,21.57273809523809,26.62982142857143,0.7858333333333333,2.0,57.34345238095238,3.686785714285714,11.407619047619054,16.62982142857143,1,0.37017857142857125,0,0,0.5680647467311558,0.8229838658936564,25.36577380952381,25.35339285714285,24.828214285714285,26.17154761904762,0.7183333333333333,0.8008333333333333,1.5804166666666666,0.2579166666666667,63.90517857142857,64.0172619047619,60.04869047619047,63.25875,66.0,77.0,65.0,45.0,-11.0,63.25
2017,6,2017-02-05,2017-02-11,87,33.91107142857143,22.858630952380956,27.779702380952383,0.2595833333333333,0.5833333333333334,56.635238095238094,2.6523809523809523,11.052440476190476,17.779702380952383,1,0.7797023809523829,0,0,0.6631226582407952,0.7485107481711011,26.62982142857143,25.36577380952381,25.35339285714285,24.828214285714285,0.7858333333333333,0.7183333333333333,0.8008333333333333,1.5804166666666666,57.34345238095238,63.90517857142857,64.0172619047619,60.04869047619047,57.0,66.0,77.0,65.0,-9.0,66.25
2017,7,2017-02-12,2017-02-18,66,31.49940476190476,22.14535714285714,26.11779761904762,0.7708333333333334,1.5416666666666667,61.51136904761905,2.077559523809524,9.35404761904762,16.11779761904762,1,0.8822023809523785,0,0,0.7485107481711011,0.6631226582407953,27.779702380952383,26.62982142857143,25.36577380952381,25.35339285714285,0.2595833333333333,0.7858333333333333,0.7183333333333333,0.8008333333333333,56.635238095238094,57.34345238095238,63.90517857142857,64.0172619047619,87.0,57.0,66.0,77.0,30.0,71.75
2017,8,2017-02-19,2017-02-25,67,31.652380952380952,22.20482142857143,26.071785714285717,0.9829166666666668,2.333333333333333,67.0955357142857,2.3310119047619047,9.44755952380952,16.071785714285717,1,0.928214285714283,0,0,0.8229838658936564,0.5680647467311559,26.11779761904762,27.779702380952383,26.62982142857143,25.36577380952381,0.7708333333333334,0.2595833333333333,0.7858333333333333,0.7183333333333333,61.51136904761905,56.635238095238094,57.34345238095238,63.90517857142857,66.0,87.0,57.0,66.0,-21.0,69.0
2017,9,2017-02-26,2017-03-04,91,34.37285714285714,23.15702380952381,28.102857142857143,1.2270833333333333,2.083333333333333,54.02089285714285,2.9880952380952377,11.215833333333332,18.102857142857143,1,1.1028571428571432,0,0,0.8854560256532099,0.4647231720437686,26.071785714285717,26.11779761904762,27.779702380952383,26.62982142857143,0.9829166666666668,0.7708333333333334,0.2595833333333333,0.7858333333333333,67.0955357142857,61.51136904761905,56.635238095238094,57.34345238095238,67.0,66.0,87.0,57.0,1.0,69.25
2017,10,2017-03-05,2017-03-11,97,34.68482142857143,23.423214285714284,28.58404761904762,1.0245833333333334,2.083333333333333,52.20511904761904,3.124285714285714,11.261607142857148,18.58404761904762,1,1.5840476190476203,0,0,0.9350162426854148,0.35460488704253557,28.102857142857143,26.071785714285717,26.11779761904762,27.779702380952383,1.2270833333333333,0.9829166666666668,0.7708333333333334,0.2595833333333333,54.02089285714285,67.0955357142857,61.51136904761905,56.635238095238094,91.0,67.0,66.0,87.0,24.0,77.75
2017,11,2017-03-12,2017-03-18,69,32.39547619047619,23.49404761904762,27.19232142857143,12.452916666666669,5.958333333333333,59.98952380952381,3.8641666666666654,8.901428571428568,17.19232142857143,1,0.19232142857142875,1,0,0.970941817426052,0.23931566428755804,28.58404761904762,28.102857142857143,26.071785714285717,26.11779761904762,1.0245833333333334,1.2270833333333333,0.9829166666666668,0.7708333333333334,52.20511904761904,54.02089285714285,67.0955357142857,61.51136904761905,97.0,91.0,67.0,66.0,6.0,80.25
2017,12,2017-03-19,2017-03-25,58,33.85654761904762,21.5525,27.03964285714285,0.05625,0.125,49.9535119047619,3.739107142857143,12.30404761904762,17.03964285714285,1,0.03964285714285154,0,0,0.992708874098054,0.120536680255323,27.19232142857143,28.58404761904762,28.102857142857143,26.071785714285717,12.452916666666669,1.0245833333333334,1.2270833333333333,0.9829166666666668,59.98952380952381,52.20511904761904,54.02089285714285,67.0955357142857,69.0,97.0,91.0,67.0,-28.0,81.0
2017,13,2017-03-26,2017-04-01,97,32.28619047619048,23.173214285714284,27.016547619047618,0.5741666666666667,1.25,63.79857142857143,2.396904761904762,9.112976190476193,17.016547619047618,1,0.0165476190476177,0,0,1.0,-1.6081226496766364e-16,27.03964285714285,27.19232142857143,28.58404761904762,28.102857142857143,0.05625,12.452916666666669,1.0245833333333334,1.2270833333333333,49.9535119047619,59.98952380952381,52.20511904761904,54.02089285714285,58.0,69.0,97.0,91.0,-11.0,78.75
2017,14,2017-04-02,2017-04-08,93,34.45333333333333,24.34190476190476,28.730357142857144,2.674583333333333,2.875,61.062261904761904,2.381011904761905,10.111428571428572,18.730357142857144,1,1.7303571428571445,0,0,0.992708874098054,-0.12053668025532288,27.016547619047618,27.03964285714285,27.19232142857143,28.58404761904762,0.5741666666666667,0.05625,12.452916666666669,1.0245833333333334,63.79857142857143,49.9535119047619,59.98952380952381,52.20511904761904,97.0,58.0,69.0,97.0,39.0,80.25
2017,15,2017-04-09,2017-04-15,48,34.889404761904764,24.652202380952374,29.069642857142856,3.119166666666666,4.166666666666667,52.05553571428572,2.6175,10.23720238095239,19.069642857142856,1,2.0696428571428562,0,0,0.9709418174260521,-0.2393156642875575,28.730357142857144,27.016547619047618,27.03964285714285,27.19232142857143,2.674583333333333,0.5741666666666667,0.05625,12.452916666666669,61.062261904761904,63.79857142857143,49.9535119047619,59.98952380952381,93.0,97.0,58.0,69.0,-4.0,79.25
2017,16,2017-04-16,2017-04-22,57,33.92625,24.217440476190475,28.380416666666665,13.45125,6.0,61.8792261904762,2.345059523809524,9.708809523809528,18.380416666666665,1,1.3804166666666653,1,0,0.9350162426854148,-0.35460488704253545,29.069642857142856,28.730357142857144,27.016547619047618,27.03964285714285,3.119166666666666,2.674583333333333,0.5741666666666667,0.05625,52.05553571428572,61.062261904761904,63.79857142857143,49.9535119047619,48.0,93.0,97.0,58.0,-45.0,74.0
